Tipo;Num_Pistas;Configuracion;Instancia;Semilla;Restarts_Reales;Costo_Total;Tiempo
Multipista;4;10Semilla-10Restart;FPT04;1412;10;79757.00;1198.17
Multipista;4;10Semilla-10Restart;FPT04;1924;10;79757.00;1194.82
Multipista;4;10Semilla-10Restart;FPT04;2948;10;79757.00;1201.42
Multipista;4;10Semilla-10Restart;FPT04;4996;10;79785.00;1199.22
Multipista;4;10Semilla-10Restart;FPT04;9092;10;79757.00;1230.23
Multipista;4;10Semilla-10Restart;FPT04;17284;10;79757.00;1172.00
Multipista;4;10Semilla-10Restart;FPT04;33668;10;79757.00;1127.85
Multipista;4;10Semilla-10Restart;FPT04;66436;10;79757.00;1198.81
Multipista;4;10Semilla-10Restart;FPT04;131972;10;79757.00;1148.98
Multipista;4;10Semilla-10Restart;FPT05;1156;10;76445.00;1121.83
Multipista;4;10Semilla-10Restart;FPT05;1412;10;76425.00;1205.67
Multipista;4;10Semilla-10Restart;FPT05;1924;10;76425.00;1166.06
Multipista;4;10Semilla-10Restart;FPT05;2948;10;76425.00;1190.55
Multipista;4;10Semilla-10Restart;FPT05;4996;10;76535.00;1260.72
Multipista;4;10Semilla-10Restart;FPT05;9092;10;76425.00;1179.51
Multipista;4;10Semilla-10Restart;FPT05;17284;10;76695.00;1185.36
Multipista;4;10Semilla-10Restart;FPT05;33668;10;76425.00;1215.39
Multipista;4;10Semilla-10Restart;FPT05;66436;10;76429.00;1189.66
Multipista;4;10Semilla-10Restart;FPT05;131972;10;76425.00;1189.14
Multipista;4;10Semilla-10Restart;FPT06;1156;10;72499.00;1248.49
Multipista;4;10Semilla-10Restart;FPT06;1412;10;72499.00;1245.63
Multipista;4;10Semilla-10Restart;FPT06;1924;10;72499.00;1251.71
Multipista;4;10Semilla-10Restart;FPT06;2948;10;72595.00;1239.64
Multipista;4;10Semilla-10Restart;FPT06;4996;10;72499.00;1215.54
Multipista;4;10Semilla-10Restart;FPT06;9092;10;72499.00;1166.59
Multipista;4;10Semilla-10Restart;FPT06;17284;10;72595.00;1158.05
Multipista;4;10Semilla-10Restart;FPT06;33668;10;72499.00;1206.28
Multipista;4;10Semilla-10Restart;FPT06;66436;10;72499.00;1173.81
Multipista;4;10Semilla-10Restart;FPT06;131972;10;72499.00;1167.06
Multipista;4;10Semilla-10Restart;FPT07;1156;10;72379.00;1226.10
Multipista;4;10Semilla-10Restart;FPT07;1412;10;72379.00;1249.86
Multipista;4;10Semilla-10Restart;FPT07;1924;10;72379.00;1289.72
Multipista;4;10Semilla-10Restart;FPT07;2948;10;72379.00;1260.56
Multipista;4;10Semilla-10Restart;FPT07;4996;10;72379.00;1322.94
Multipista;4;10Semilla-10Restart;FPT07;9092;10;72379.00;1283.82
Multipista;4;10Semilla-10Restart;FPT07;17284;10;72379.00;1309.01
Multipista;4;10Semilla-10Restart;FPT07;33668;10;72379.00;1244.98
Multipista;4;10Semilla-10Restart;FPT07;66436;10;72379.00;1315.18
Multipista;4;10Semilla-10Restart;FPT07;131972;10;72379.00;1267.32
Multipista;4;10Semilla-10Restart;FPT08;1156;10;64718.00;1295.17
Multipista;4;10Semilla-10Restart;FPT08;1412;10;64701.00;1358.51
Multipista;4;10Semilla-10Restart;FPT08;1924;10;64698.00;1301.18
Multipista;4;10Semilla-10Restart;FPT08;2948;10;64698.00;1358.79
Multipista;4;10Semilla-10Restart;FPT08;4996;10;64718.00;1421.84
Multipista;4;10Semilla-10Restart;FPT08;9092;10;64698.00;1414.84
Multipista;4;10Semilla-10Restart;FPT08;17284;10;64718.00;1370.98
Multipista;4;10Semilla-10Restart;FPT08;33668;10;64873.00;1341.81
Multipista;4;10Semilla-10Restart;FPT08;66436;10;64701.00;1279.61
Multipista;4;10Semilla-10Restart;FPT08;131972;10;64701.00;1286.50
Multipista;4;10Semilla-10Restart;FPT09;1156;10;71712.00;1345.07
Multipista;4;10Semilla-10Restart;FPT09;1412;10;71707.00;1446.45
Multipista;4;10Semilla-10Restart;FPT09;1924;10;71707.00;1376.12
Multipista;4;10Semilla-10Restart;FPT09;2948;10;71707.00;1024.99
Multipista;4;10Semilla-10Restart;FPT09;4996;10;71707.00;1866.92
Multipista;4;10Semilla-10Restart;FPT09;9092;10;71712.00;1980.03
Multipista;4;10Semilla-10Restart;FPT09;17284;10;71707.00;1817.53
Multipista;4;10Semilla-10Restart;FPT09;33668;10;71712.00;1655.96
Multipista;4;10Semilla-10Restart;FPT09;66436;10;71707.00;51442.20
Multipista;4;10Semilla-10Restart;FPT09;131972;10;71707.00;
Multipista;4;10Semilla-10Restart;FPT10;1156;10;77883.00;1309.12
Multipista;4;10Semilla-10Restart;FPT10;1412;10;77941.00;1346.03
Multipista;4;10Semilla-10Restart;FPT10;1924;10;77927.00;1279.77
Multipista;4;10Semilla-10Restart;FPT10;2948;10;77883.00;1267.88
Multipista;4;10Semilla-10Restart;FPT10;4996;10;77883.00;1340.76
Multipista;4;10Semilla-10Restart;FPT10;9092;10;77941.00;1286.05
Multipista;4;10Semilla-10Restart;FPT10;17284;10;77941.00;1573.86
Multipista;4;10Semilla-10Restart;FPT10;33668;10;77947.00;1304.76
Multipista;4;10Semilla-10Restart;FPT10;66436;10;77883.00;1196.07
Multipista;4;10Semilla-10Restart;FPT10;131972;10;77903.00;1251.44
Multipista;4;10Semilla-10Restart;FPT11;1156;10;76855.00;1336.05
Multipista;4;10Semilla-10Restart;FPT11;1412;10;76855.00;1312.50
Multipista;4;10Semilla-10Restart;FPT11;1924;10;76855.00;1363.72
Multipista;4;10Semilla-10Restart;FPT11;2948;10;76855.00;1339.25
Multipista;4;10Semilla-10Restart;FPT11;4996;10;76867.00;1393.60
Multipista;4;10Semilla-10Restart;FPT11;9092;10;76855.00;1287.76
Multipista;4;10Semilla-10Restart;FPT11;17284;10;76855.00;1285.18
Multipista;4;10Semilla-10Restart;FPT11;33668;10;76855.00;1346.78
Multipista;4;10Semilla-10Restart;FPT11;66436;10;76855.00;1390.16
Multipista;4;10Semilla-10Restart;FPT11;131972;10;76855.00;1366.56
Multipista;4;10Semilla-10Restart;FPT12;1156;10;80959.00;1336.69
Multipista;4;10Semilla-10Restart;FPT12;1412;10;80959.00;1309.61
Multipista;4;10Semilla-10Restart;FPT12;1924;10;81174.00;1355.71
Multipista;4;10Semilla-10Restart;FPT12;2948;10;80959.00;1361.92
Multipista;4;10Semilla-10Restart;FPT12;4996;10;80959.00;1429.22
Multipista;4;10Semilla-10Restart;FPT12;9092;10;81174.00;1390.40
Multipista;4;10Semilla-10Restart;FPT12;17284;10;81630.00;1345.37
Multipista;4;10Semilla-10Restart;FPT12;33668;10;81804.00;1438.63
Multipista;4;10Semilla-10Restart;FPT12;66436;10;80959.00;1314.68
Multipista;4;10Semilla-10Restart;FPT12;131972;10;81174.00;1335.61
Multipista;4;10Semilla-20Restart;FPT01;1156;20;73127.00;1126.04
Multipista;4;10Semilla-20Restart;FPT01;1412;20;73127.00;1138.52
Multipista;4;10Semilla-20Restart;FPT01;1924;20;73127.00;1047.66
Multipista;4;10Semilla-20Restart;FPT01;2948;20;73127.00;1086.37
Multipista;4;10Semilla-20Restart;FPT01;4996;20;73127.00;1076.37
Multipista;4;10Semilla-20Restart;FPT01;9092;20;73127.00;1149.84
Multipista;4;10Semilla-20Restart;FPT01;17284;20;73127.00;1083.77
Multipista;4;10Semilla-20Restart;FPT01;33668;20;73127.00;50992.51
Multipista;4;10Semilla-20Restart;FPT01;66436;20;73127.00;
Multipista;4;10Semilla-20Restart;FPT01;131972;20;73127.00;1145.15
Multipista;4;10Semilla-20Restart;FPT02;1156;20;76359.00;1112.96
Multipista;4;10Semilla-20Restart;FPT02;1412;20;76359.00;1028.42
Multipista;4;10Semilla-20Restart;FPT02;1924;20;76359.00;1121.97
Multipista;4;10Semilla-20Restart;FPT02;2948;20;76359.00;1088.16
Multipista;4;10Semilla-20Restart;FPT02;4996;20;76359.00;1154.64
Multipista;4;10Semilla-20Restart;FPT02;9092;20;76359.00;1152.32
Multipista;4;10Semilla-20Restart;FPT02;17284;20;76359.00;1119.34
Multipista;4;10Semilla-20Restart;FPT02;33668;20;76359.00;1082.06
Multipista;4;10Semilla-20Restart;FPT02;66436;20;76359.00;1103.96
Multipista;4;10Semilla-20Restart;FPT02;131972;20;76359.00;1062.73
Multipista;4;10Semilla-20Restart;FPT03;1156;20;75248.00;1046.40
Multipista;4;10Semilla-20Restart;FPT03;1412;20;75248.00;1133.81
Multipista;4;10Semilla-20Restart;FPT03;1924;20;75248.00;1094.82
Multipista;4;10Semilla-20Restart;FPT03;2948;20;75248.00;1087.60
Multipista;4;10Semilla-20Restart;FPT03;4996;20;75248.00;1091.03
Multipista;4;10Semilla-20Restart;FPT03;9092;20;75248.00;1051.09
Multipista;4;10Semilla-20Restart;FPT03;17284;20;75248.00;1109.55
Multipista;4;10Semilla-20Restart;FPT03;33668;20;75248.00;1071.59
Multipista;4;10Semilla-20Restart;FPT03;66436;20;75248.00;1081.48
Multipista;4;10Semilla-20Restart;FPT03;131972;20;75248.00;1111.27
Multipista;4;10Semilla-20Restart;FPT04;1156;20;79757.00;977.26
Multipista;4;10Semilla-20Restart;FPT04;1412;20;79757.00;1017.68
Multipista;4;10Semilla-20Restart;FPT04;1924;20;79757.00;1012.62
Multipista;4;10Semilla-20Restart;FPT04;2948;20;79757.00;1019.62
Multipista;4;10Semilla-20Restart;FPT04;4996;20;79785.00;1018.72
Multipista;4;10Semilla-20Restart;FPT04;9092;20;79757.00;1028.13
Multipista;4;10Semilla-20Restart;FPT04;17284;20;79757.00;982.18
Multipista;4;10Semilla-20Restart;FPT04;33668;20;79757.00;966.08
Multipista;4;10Semilla-20Restart;FPT04;66436;20;79757.00;1030.58
Multipista;4;10Semilla-20Restart;FPT04;131972;20;79757.00;50873.61
Multipista;4;10Semilla-20Restart;FPT05;1156;20;76445.00;
Multipista;4;10Semilla-20Restart;FPT05;1412;20;76425.00;1024.08
Multipista;4;10Semilla-20Restart;FPT05;1924;20;76425.00;1006.67
Multipista;4;10Semilla-20Restart;FPT05;2948;20;76425.00;998.89
Multipista;4;10Semilla-20Restart;FPT05;4996;20;76535.00;1082.85
Multipista;4;10Semilla-20Restart;FPT05;9092;20;76425.00;1001.63
Multipista;4;10Semilla-20Restart;FPT05;17284;20;76695.00;1012.90
Multipista;4;10Semilla-20Restart;FPT05;33668;20;76425.00;1029.00
Multipista;4;10Semilla-20Restart;FPT05;66436;20;76429.00;1016.19
Multipista;4;10Semilla-20Restart;FPT05;131972;20;76425.00;1011.44
Multipista;4;10Semilla-20Restart;FPT06;1156;20;72499.00;1072.49
Multipista;4;10Semilla-20Restart;FPT06;1412;20;72499.00;1062.38
Multipista;4;10Semilla-20Restart;FPT06;1924;20;72499.00;1057.03
Multipista;4;10Semilla-20Restart;FPT06;2948;20;72595.00;1058.41
Multipista;4;10Semilla-20Restart;FPT06;4996;20;72499.00;1041.56
Multipista;4;10Semilla-20Restart;FPT06;9092;20;72499.00;1002.47
Multipista;4;10Semilla-20Restart;FPT06;17284;20;72595.00;985.08
Multipista;4;10Semilla-20Restart;FPT06;33668;20;72499.00;1031.72
Multipista;4;10Semilla-20Restart;FPT06;66436;20;72499.00;1009.17
Multipista;4;10Semilla-20Restart;FPT06;131972;20;72499.00;985.74
Multipista;4;10Semilla-20Restart;FPT07;1156;20;72379.00;1046.22
Multipista;4;10Semilla-20Restart;FPT07;1412;20;72379.00;1053.65
Multipista;4;10Semilla-20Restart;FPT07;1924;20;72379.00;1098.02
Multipista;4;10Semilla-20Restart;FPT07;2948;20;72379.00;1084.87
Multipista;4;10Semilla-20Restart;FPT07;4996;20;72379.00;1141.91
Multipista;4;10Semilla-20Restart;FPT07;9092;20;72379.00;1090.62
Multipista;4;10Semilla-20Restart;FPT07;17284;20;72379.00;1112.79
Multipista;4;10Semilla-20Restart;FPT07;33668;20;72379.00;1059.85
Multipista;4;10Semilla-20Restart;FPT07;66436;20;72379.00;1111.53
Multipista;4;10Semilla-20Restart;FPT07;131972;20;72379.00;1087.52
Multipista;4;10Semilla-20Restart;FPT08;1156;20;64718.00;1109.19
Multipista;4;10Semilla-20Restart;FPT08;1412;20;64701.00;1160.61
Multipista;4;10Semilla-20Restart;FPT08;1924;20;64698.00;1126.06
Multipista;4;10Semilla-20Restart;FPT08;2948;20;64698.00;1165.71
Multipista;4;10Semilla-20Restart;FPT08;4996;20;64718.00;1212.68
Multipista;4;10Semilla-20Restart;FPT08;9092;20;64698.00;1200.54
Multipista;4;10Semilla-20Restart;FPT08;17284;20;64718.00;1165.98
Multipista;4;10Semilla-20Restart;FPT08;33668;20;64873.00;1142.59
Multipista;4;10Semilla-20Restart;FPT08;66436;20;64701.00;1103.29
Multipista;4;10Semilla-20Restart;FPT08;131972;20;64701.00;1096.93
Multipista;4;10Semilla-20Restart;FPT09;1156;20;71712.00;1086.75
Multipista;4;10Semilla-20Restart;FPT09;1412;20;71707.00;1148.64
Multipista;4;10Semilla-20Restart;FPT09;1924;20;71707.00;1085.77
Multipista;4;10Semilla-20Restart;FPT09;2948;20;71707.00;1073.54
Multipista;4;10Semilla-20Restart;FPT09;4996;20;71707.00;1175.18
Multipista;4;10Semilla-20Restart;FPT09;9092;20;71712.00;1142.53
Multipista;4;10Semilla-20Restart;FPT09;17284;20;71707.00;1128.43
Multipista;4;10Semilla-20Restart;FPT09;33668;20;71712.00;1115.27
Multipista;4;10Semilla-20Restart;FPT09;66436;20;71707.00;1177.63
Multipista;4;10Semilla-20Restart;FPT09;131972;20;71707.00;1116.58
Multipista;4;10Semilla-20Restart;FPT10;1156;20;77883.00;1063.20
Multipista;4;10Semilla-20Restart;FPT10;1412;20;77941.00;1067.63
Multipista;4;10Semilla-20Restart;FPT10;1924;20;77927.00;1051.15
Multipista;4;10Semilla-20Restart;FPT10;2948;20;77883.00;1038.53
Multipista;4;10Semilla-20Restart;FPT10;4996;20;77883.00;1097.66
Multipista;4;10Semilla-20Restart;FPT10;9092;20;77941.00;1055.46
Multipista;4;10Semilla-20Restart;FPT10;17284;20;77941.00;1080.20
Multipista;4;10Semilla-20Restart;FPT10;33668;20;77947.00;1059.34
Multipista;4;10Semilla-20Restart;FPT10;66436;20;77883.00;50936.56
Multipista;4;10Semilla-20Restart;FPT10;131972;20;77903.00;
Multipista;4;10Semilla-20Restart;FPT11;1156;20;76855.00;1144.29
Multipista;4;10Semilla-20Restart;FPT11;1412;20;76855.00;1115.74
Multipista;4;10Semilla-20Restart;FPT11;1924;20;76855.00;1119.69
Multipista;4;10Semilla-20Restart;FPT11;2948;20;76855.00;1105.67
Multipista;4;10Semilla-20Restart;FPT11;4996;20;76867.00;1138.85
Multipista;4;10Semilla-20Restart;FPT11;9092;20;76855.00;1073.50
Multipista;4;10Semilla-20Restart;FPT11;17284;20;76855.00;1054.52
Multipista;4;10Semilla-20Restart;FPT11;33668;20;76855.00;1124.48
Multipista;4;10Semilla-20Restart;FPT11;66436;20;76855.00;1125.12
Multipista;4;10Semilla-20Restart;FPT11;131972;20;76855.00;1138.56
Multipista;4;10Semilla-20Restart;FPT12;1156;20;80959.00;1121.71
Multipista;4;10Semilla-20Restart;FPT12;1412;20;80959.00;1087.98
Multipista;4;10Semilla-20Restart;FPT12;1924;20;81174.00;1129.21
Multipista;4;10Semilla-20Restart;FPT12;2948;20;80959.00;1143.39
Multipista;4;10Semilla-20Restart;FPT12;4996;20;80959.00;1180.40
Multipista;4;10Semilla-20Restart;FPT12;9092;20;81174.00;1136.67
Multipista;4;10Semilla-20Restart;FPT12;17284;20;81630.00;1123.65
Multipista;4;10Semilla-20Restart;FPT12;33668;20;81804.00;1138.53
Multipista;4;10Semilla-20Restart;FPT12;66436;20;80959.00;1049.34
Multipista;4;10Semilla-20Restart;FPT12;131972;20;81174.00;1110.12
Multipista;4;5Semilla-10Restart;FPT01;1156;10;73127.00;1119.15
Multipista;4;5Semilla-10Restart;FPT01;1412;10;73127.00;1131.45
Multipista;4;5Semilla-10Restart;FPT01;1924;10;73127.00;1065.45
Multipista;4;5Semilla-10Restart;FPT01;2948;10;73127.00;1062.39
Multipista;4;5Semilla-10Restart;FPT01;4996;10;73127.00;1074.69
Multipista;4;5Semilla-10Restart;FPT02;1156;10;76359.00;1106.79
Multipista;4;5Semilla-10Restart;FPT02;1412;10;76359.00;50884.95
Multipista;4;5Semilla-10Restart;FPT02;1924;10;76359.00;
Multipista;4;5Semilla-10Restart;FPT02;2948;10;76359.00;1086.33
Multipista;4;5Semilla-10Restart;FPT02;4996;10;76359.00;1170.52
Multipista;4;5Semilla-10Restart;FPT03;1156;10;75248.00;1076.26
Multipista;4;5Semilla-10Restart;FPT03;1412;10;75248.00;1143.43
Multipista;4;5Semilla-10Restart;FPT03;1924;10;75248.00;1121.31
Multipista;4;5Semilla-10Restart;FPT03;2948;10;75248.00;1066.92
Multipista;4;5Semilla-10Restart;FPT03;4996;10;75248.00;1191.63
Multipista;4;5Semilla-10Restart;FPT04;1156;10;79757.00;50769.84
Multipista;4;5Semilla-10Restart;FPT04;1412;10;79757.00;1019.33
Multipista;4;5Semilla-10Restart;FPT04;1924;10;79757.00;1012.61
Multipista;4;5Semilla-10Restart;FPT04;2948;10;79757.00;1019.20
Multipista;4;5Semilla-10Restart;FPT04;4996;10;79785.00;1026.66
Multipista;4;5Semilla-10Restart;FPT05;1156;10;76445.00;935.74
Multipista;4;5Semilla-10Restart;FPT05;1412;10;76425.00;1033.10
Multipista;4;5Semilla-10Restart;FPT05;1924;10;76425.00;1003.33
Multipista;4;5Semilla-10Restart;FPT05;2948;10;76425.00;1011.68
Multipista;4;5Semilla-10Restart;FPT05;4996;10;76535.00;1071.83
Multipista;4;5Semilla-10Restart;FPT06;1156;10;72499.00;1045.12
Multipista;4;5Semilla-10Restart;FPT06;1412;10;72499.00;1057.04
Multipista;4;5Semilla-10Restart;FPT06;1924;10;72499.00;1059.90
Multipista;4;5Semilla-10Restart;FPT06;2948;10;72595.00;1075.16
Multipista;4;5Semilla-10Restart;FPT06;4996;10;72499.00;1051.68
Multipista;4;5Semilla-10Restart;FPT07;1156;10;72379.00;1046.34
Multipista;4;5Semilla-10Restart;FPT07;1412;10;72379.00;1063.30
Multipista;4;5Semilla-10Restart;FPT07;1924;10;72379.00;1092.35
Multipista;4;5Semilla-10Restart;FPT07;2948;10;72379.00;1079.26
Multipista;4;5Semilla-10Restart;FPT07;4996;10;72379.00;1130.98
Multipista;4;5Semilla-10Restart;FPT08;1156;10;64718.00;1108.24
Multipista;4;5Semilla-10Restart;FPT08;1412;10;64701.00;1163.95
Multipista;4;5Semilla-10Restart;FPT08;1924;10;64698.00;1116.58
Multipista;4;5Semilla-10Restart;FPT08;2948;10;64698.00;51039.82
Multipista;4;5Semilla-10Restart;FPT08;4996;10;64718.00;
Multipista;4;5Semilla-10Restart;FPT09;1156;10;71712.00;1091.74
Multipista;4;5Semilla-10Restart;FPT09;1412;10;71707.00;1137.56
Multipista;4;5Semilla-10Restart;FPT09;1924;10;71707.00;1084.18
Multipista;4;5Semilla-10Restart;FPT09;2948;10;71707.00;1083.05
Multipista;4;5Semilla-10Restart;FPT09;4996;10;71707.00;1173.46
Multipista;4;5Semilla-10Restart;FPT10;1156;10;77883.00;1048.12
Multipista;4;5Semilla-10Restart;FPT10;1412;10;77941.00;1066.09
Multipista;4;5Semilla-10Restart;FPT10;1924;10;77927.00;1056.94
Multipista;4;5Semilla-10Restart;FPT10;2948;10;77883.00;1043.10
Multipista;4;5Semilla-10Restart;FPT10;4996;10;77883.00;1104.37
Multipista;4;5Semilla-10Restart;FPT11;1156;10;76855.00;1150.59
Multipista;4;5Semilla-10Restart;FPT11;1412;10;76855.00;1122.62
Multipista;4;5Semilla-10Restart;FPT11;1924;10;76855.00;1115.47
Multipista;4;5Semilla-10Restart;FPT11;2948;10;76855.00;1091.63
Multipista;4;5Semilla-10Restart;FPT11;4996;10;76867.00;1107.56
Multipista;4;5Semilla-10Restart;FPT12;1156;10;80959.00;1130.52
Multipista;4;5Semilla-10Restart;FPT12;1412;10;80959.00;1104.61
Multipista;4;5Semilla-10Restart;FPT12;1924;10;81174.00;1148.22
Multipista;4;5Semilla-10Restart;FPT12;2948;10;80959.00;1151.66
Multipista;4;5Semilla-10Restart;FPT12;4996;10;80959.00;1192.00
Multipista;4;5Semilla-20Restart;FPT01;1156;20;73127.00;1132.89
Multipista;4;5Semilla-20Restart;FPT01;1412;20;73127.00;1142.07
Multipista;4;5Semilla-20Restart;FPT01;1924;20;73127.00;1063.56
Multipista;4;5Semilla-20Restart;FPT01;2948;20;73127.00;1088.01
Multipista;4;5Semilla-20Restart;FPT01;4996;20;73127.00;1074.22
Multipista;4;5Semilla-20Restart;FPT02;1156;20;76359.00;50993.82
Multipista;4;5Semilla-20Restart;FPT02;1412;20;76359.00;
Multipista;4;5Semilla-20Restart;FPT02;1924;20;76359.00;1135.47
Multipista;4;5Semilla-20Restart;FPT02;2948;20;76359.00;1103.34
Multipista;4;5Semilla-20Restart;FPT02;4996;20;76359.00;1173.46
Multipista;4;5Semilla-20Restart;FPT03;1156;20;75248.00;1069.62
Multipista;4;5Semilla-20Restart;FPT03;1412;20;75248.00;1156.18
Multipista;4;5Semilla-20Restart;FPT03;1924;20;75248.00;1115.31
Multipista;4;5Semilla-20Restart;FPT03;2948;20;75248.00;1088.87
Multipista;4;5Semilla-20Restart;FPT03;4996;20;75248.00;1101.87
Multipista;4;5Semilla-20Restart;FPT04;1156;20;79757.00;990.10
Multipista;4;5Semilla-20Restart;FPT04;1412;20;79757.00;1017.91
Multipista;4;5Semilla-20Restart;FPT04;1924;20;79757.00;1011.15
Multipista;4;5Semilla-20Restart;FPT04;2948;20;79757.00;1035.05
Multipista;4;5Semilla-20Restart;FPT04;4996;20;79785.00;1027.85
Multipista;4;5Semilla-20Restart;FPT05;1156;20;76445.00;966.54
Multipista;4;5Semilla-20Restart;FPT05;1412;20;76425.00;1021.63
Multipista;4;5Semilla-20Restart;FPT05;1924;20;76425.00;1011.99
Multipista;4;5Semilla-20Restart;FPT05;2948;20;76425.00;1019.58
Multipista;4;5Semilla-20Restart;FPT05;4996;20;76535.00;1085.80
Multipista;4;5Semilla-20Restart;FPT06;1156;20;72499.00;1079.45
Multipista;4;5Semilla-20Restart;FPT06;1412;20;72499.00;1068.14
Multipista;4;5Semilla-20Restart;FPT06;1924;20;72499.00;1086.67
Multipista;4;5Semilla-20Restart;FPT06;2948;20;72595.00;50953.51
Multipista;4;5Semilla-20Restart;FPT06;4996;20;72499.00;
Multipista;4;5Semilla-20Restart;FPT07;1156;20;72379.00;1057.76
Multipista;4;5Semilla-20Restart;FPT07;1412;20;72379.00;1073.89
Multipista;4;5Semilla-20Restart;FPT07;1924;20;72379.00;1107.69
Multipista;4;5Semilla-20Restart;FPT07;2948;20;72379.00;1086.15
Multipista;4;5Semilla-20Restart;FPT07;4996;20;72379.00;1152.09
Multipista;4;5Semilla-20Restart;FPT08;1156;20;64718.00;1144.54
Multipista;4;5Semilla-20Restart;FPT08;1412;20;64701.00;1208.31
Multipista;4;5Semilla-20Restart;FPT08;1924;20;64698.00;1171.03
Multipista;4;5Semilla-20Restart;FPT08;2948;20;64698.00;1204.03
Multipista;4;5Semilla-20Restart;FPT08;4996;20;64718.00;1241.51
Multipista;4;5Semilla-20Restart;FPT09;1156;20;71712.00;1126.29
Multipista;4;5Semilla-20Restart;FPT09;1412;20;71707.00;1153.95
Multipista;4;5Semilla-20Restart;FPT09;1924;20;71707.00;1115.35
Multipista;4;5Semilla-20Restart;FPT09;2948;20;71707.00;1117.35
Multipista;4;5Semilla-20Restart;FPT09;4996;20;71707.00;1200.11
Multipista;4;5Semilla-20Restart;FPT10;1156;20;77883.00;1081.35
Multipista;4;5Semilla-20Restart;FPT10;1412;20;77941.00;1094.85
Multipista;4;5Semilla-20Restart;FPT10;1924;20;77927.00;1073.45
Multipista;4;5Semilla-20Restart;FPT10;2948;20;77883.00;1065.98
Multipista;4;5Semilla-20Restart;FPT10;4996;20;77883.00;1141.09
Multipista;4;5Semilla-20Restart;FPT11;1156;20;76855.00;1181.18
Multipista;4;5Semilla-20Restart;FPT11;1412;20;76855.00;1135.78
Multipista;4;5Semilla-20Restart;FPT11;1924;20;76855.00;1159.85
Multipista;4;5Semilla-20Restart;FPT11;2948;20;76855.00;1133.99
Multipista;4;5Semilla-20Restart;FPT11;4996;20;76867.00;51042.46
Multipista;4;5Semilla-20Restart;FPT12;1156;20;80959.00;
Multipista;4;5Semilla-20Restart;FPT12;1412;20;80959.00;1106.98
Multipista;4;5Semilla-20Restart;FPT12;1924;20;81174.00;1139.21
Multipista;4;5Semilla-20Restart;FPT12;2948;20;80959.00;1152.72
Multipista;4;5Semilla-20Restart;FPT12;4996;20;80959.00;1188.47
Multipista;5;10Semilla-10Restart;FPT01;1156;10;52932.00;1329.70
Multipista;5;10Semilla-10Restart;FPT01;1412;10;52932.00;1230.21
Multipista;5;10Semilla-10Restart;FPT01;1924;10;52932.00;1197.98
Multipista;5;10Semilla-10Restart;FPT01;2948;10;52932.00;1210.02
Multipista;5;10Semilla-10Restart;FPT01;4996;10;52932.00;1200.75
Multipista;5;10Semilla-10Restart;FPT01;9092;10;52932.00;1281.56
Multipista;5;10Semilla-10Restart;FPT01;17284;10;52932.00;1224.58
Multipista;5;10Semilla-10Restart;FPT01;33668;10;52932.00;1201.44
Multipista;5;10Semilla-10Restart;FPT01;66436;10;52932.00;1192.87
Multipista;5;10Semilla-10Restart;FPT01;131972;10;52932.00;1206.17
Multipista;5;10Semilla-10Restart;FPT02;1156;10;54844.00;1318.89
Multipista;5;10Semilla-10Restart;FPT02;1412;10;54844.00;1247.33
Multipista;5;10Semilla-10Restart;FPT02;1924;10;54844.00;1217.69
Multipista;5;10Semilla-10Restart;FPT02;2948;10;54844.00;1229.82
Multipista;5;10Semilla-10Restart;FPT02;4996;10;54844.00;1255.03
Multipista;5;10Semilla-10Restart;FPT02;9092;10;54946.00;1268.71
Multipista;5;10Semilla-10Restart;FPT02;17284;10;54844.00;1298.40
Multipista;5;10Semilla-10Restart;FPT02;33668;10;54844.00;1202.55
Multipista;5;10Semilla-10Restart;FPT02;66436;10;54844.00;1258.73
Multipista;5;10Semilla-10Restart;FPT02;131972;10;55091.00;1187.01
Multipista;5;10Semilla-10Restart;FPT03;1156;10;54044.00;1233.30
Multipista;5;10Semilla-10Restart;FPT03;1412;10;54114.00;1282.01
Multipista;5;10Semilla-10Restart;FPT03;1924;10;54170.00;1291.27
Multipista;5;10Semilla-10Restart;FPT03;2948;10;54124.00;1246.68
Multipista;5;10Semilla-10Restart;FPT03;4996;10;54114.00;1173.49
Multipista;5;10Semilla-10Restart;FPT03;9092;10;54114.00;1201.05
Multipista;5;10Semilla-10Restart;FPT03;17284;10;54114.00;1252.32
Multipista;5;10Semilla-10Restart;FPT03;33668;10;54084.00;1185.68
Multipista;5;10Semilla-10Restart;FPT03;66436;10;54114.00;1189.16
Multipista;5;10Semilla-10Restart;FPT03;131972;10;54114.00;1207.20
Multipista;5;10Semilla-10Restart;FPT04;1156;10;57208.00;1088.66
Multipista;5;10Semilla-10Restart;FPT04;1412;10;57208.00;1162.51
Multipista;5;10Semilla-10Restart;FPT04;1924;10;57208.00;1147.97
Multipista;5;10Semilla-10Restart;FPT04;2948;10;57208.00;1146.44
Multipista;5;10Semilla-10Restart;FPT04;4996;10;57208.00;1167.42
Multipista;5;10Semilla-10Restart;FPT04;9092;10;57208.00;1193.81
Multipista;5;10Semilla-10Restart;FPT04;17284;10;57208.00;1139.29
Multipista;5;10Semilla-10Restart;FPT04;33668;10;57208.00;1139.35
Multipista;5;10Semilla-10Restart;FPT04;66436;10;57208.00;1132.27
